"Date","AirT","Precip","SR","sn","P","SoilT","CLM_ET"
2005-06-26,6.21995434633637,2,575.241507764107,0,2,12.1940774285714,4.14287128571429
2005-06-27,6.09708866297874,0,569.861596402032,0,0,12.0888091428571,4.12097942857143
2005-06-28,6.00634268579757,5,565.763779183363,0,5,11.9260894285714,4.01839014285714
2005-06-29,5.95200241331585,0,562.809631485984,0,0,11.6637864285714,3.82632885714286
2005-06-30,5.93700513562516,0,560.889617941718,0,0,11.4319357142857,3.73577642857143
2005-07-01,5.9635659521093,0,559.949539281587,0,0,11.387925,3.65408885714286
2005-07-02,6.03370817012714,0,559.996843186787,0,0,11.667527,3.66399071428572
2005-07-03,6.14956260291675,3,561.086301782148,0,3,11.9228807142857,3.77649771428572
2005-07-04,6.31335522249596,0,563.29117234056,0,0,12.0302895714286,3.72144457142857
2005-07-05,6.52707663158834,0,566.669057960549,0,0,12.2204097142857,3.63166914285714
2005-07-06,6.79189359702095,0,571.229986395026,0,0,12.6137594285714,3.609187
2005-07-07,7.10741629614423,0,576.91304119605,0,0,13.0344137142857,3.65090357142857
2005-07-08,7.47096674654139,0,583.576189637774,0,0,13.4543442857143,3.811549
2005-07-09,7.87701453181124,0,591.003722071244,0,0,13.762053,3.88241985714286
2005-07-10,8.31692758592806,0,598.929555833763,0,0,14.1402791428571,3.82403014285714
2005-07-11,8.77913266836344,0,607.069898024239,0,0,14.575656,3.81693642857143
2005-07-12,9.24970974094087,0,615.157338752895,0,0,14.9345862857143,3.81613285714286
2005-07-13,9.71337324318988,0,622.970480889112,0,0,15.2218091428571,3.81883114285715
2005-07-14,10.154728944057,0,630.354447967941,0,0,15.4799181428571,3.74623542857143
2005-07-15,10.5596500642433,0,637.229025737408,0,0,15.6643621428571,3.59498585714286
2005-07-16,10.9165890982187,0,643.583523108609,0,0,15.854587,3.47130828571429
2005-07-17,11.2176513861574,0,649.460833218707,0,0,16.0946992857143,3.37653114285714
2005-07-18,11.4592952743976,0,654.935268572156,0,0,16.1486804285714,3.19782785714286
2005-07-19,11.6425769882231,0,660.08973395613,0,0,16.2015892857143,3.07813985714286
2005-07-20,11.7729216932206,0,664.995917951033,0,0,16.4624708571428,3.05512642857143
2005-07-21,11.8594665527669,0,669.699893821145,0,0,16.773301,3.00547857142857
2005-07-22,11.9140745894165,0,674.215046521126,0,0,17.0486871428571,2.93085414285714
2005-07-23,11.9501523804303,0,678.521386601208,0,0,17.339306,2.86201414285714
2005-07-24,11.9814116802495,23,682.5699876197,0,23,17.1095695714285,3.20879071428572
2005-07-25,12.0207054910853,7,686.291286446841,0,7,16.6442507142857,3.50714871428572
2005-07-26,12.0790510312994,16,689.604311683965,0,16,15.89623,3.76060314285714
2005-07-27,12.164917698683,0,692.424891266851,0,0,14.861331,3.60953442857143
2005-07-28,12.2838161530393,0,694.671981079665,0,0,13.874628,3.53810771428572
2005-07-29,12.4381832954858,0,696.271162040118,0,0,13.1026161428571,3.51162985714286
2005-07-30,12.6275284759551,0,697.156443596237,0,0,12.3801735714285,3.721848
2005-07-31,12.8487904067659,0,697.270293701384,0,0,12.1534324285714,3.48280214285714
2005-08-01,13.0968406492138,0,696.561099819409,0,0,12.4226932857143,3.41012442857143
2005-08-02,13.3650572983476,5,694.979863901639,0,5,12.836346,3.40237071428572
2005-08-03,13.6458978066075,6,692.4778215935,0,6,13.0878065714285,3.72276185714286
2005-08-04,13.9314146998061,16,689.005965409739,0,16,12.8579132857143,3.98384985714286
2005-08-05,14.2136794487789,10,684.517594831119,0,10,12.394905,4.15665528571429
2005-08-06,14.4850982032412,0,678.973863347587,0,0,11.9309767142857,3.95850371428571
2005-08-07,14.7386170956167,0,672.352658834196,0,0,11.5303462857143,3.58784928571429
2005-08-08,14.9678351553555,0,664.66110701827,0,0,11.1547228571428,3.43209642857143
2005-08-09,15.167063287552,0,655.948546220421,0,0,10.9699388571428,3.33948057142857
2005-08-10,15.3313697831274,4,646.31675771636,0,4,10.8323742857143,3.21269371428571
2005-08-11,15.4566465582618,4,635.925017637214,0,4,10.8287427142857,3.03739185714286
2005-08-12,15.5397149008266,2,624.987675099285,0,2,10.8710182857143,2.93033185714286
2005-08-13,15.578471306171,4,613.762575186903,0,4,10.5470044285714,2.85417942857143
2005-08-14,15.5720582673068,4,602.530386183327,0,4,10.0781191428571,3.00276457142857
2005-08-15,15.5210233251268,0,591.566556278358,0,0,9.74468414285712,2.93188828571429
2005-08-16,15.4274146050934,0,581.111667722794,0,0,9.38826499999997,2.56132357142857
2005-08-17,15.2947684205776,0,571.345657204825,0,0,9.17605014285712,2.39556185714286
2005-08-18,15.1279584499101,0,562.3695777183,0,0,9.2360084285714,2.33720285714286
2005-08-19,14.9328980492376,0,554.197769532727,0,0,9.35827928571426,2.30421528571429
2005-08-20,14.7161145099123,0,546.763312315556,0,0,9.72730228571426,2.279352
2005-08-21,14.4842382367455,3,539.93666848171,0,3,10.0343135714285,2.36266957142857
2005-08-22,14.2434744371178,3,533.554556904919,0,3,9.98869414285712,2.46407
2005-08-23,13.9991354242509,0,527.452354244324,0,0,10.0261435714285,2.71790242857143
2005-08-24,13.7552965463533,0,521.493846812758,0,0,10.2867898571428,2.718712
2005-08-25,13.5146203597116,4,515.59512677021,0,4,10.3194044285714,2.70769957142857
2005-08-26,13.2783706175262,0,509.740843023034,0,0,10.3876242857143,2.74511914285714
2005-08-27,13.0466085968474,0,503.989455178077,0,0,10.5878674285714,2.78094585714286
2005-08-28,12.8185368782523,0,498.46643365487,0,0,10.7982555714285,2.63495571428571
2005-08-29,12.5929313704225,0,493.347202791567,0,0,11.1469232857143,2.46381642857143
2005-08-30,12.3685923540862,0,488.8341078209,0,0,11.5668058571428,2.42022014285714
2005-08-31,12.1447571155163,0,485.131578349371,0,0,11.518806,2.28987014285714
2005-09-01,11.9214270362498,0,482.421018730747,0,0,11.5996732857143,2.16676757142857
2005-09-02,11.6995728473541,0,480.835973210529,0,0,11.6961524285714,2.03924085714286
2005-09-03,11.4811998838171,0,480.441969948317,0,0,11.7692421428571,1.99977457142857
2005-09-04,11.2692749622109,0,481.224598732902,0,0,11.9522212857143,2.01723785714286
2005-09-05,11.067533801873,0,483.087088001829,0,0,12.104456,2.03213328571429
2005-09-06,10.8801979709026,0,485.857366177953,0,0,11.9484458571428,1.87290285714286
2005-09-07,10.7116294709417,2,489.303880151289,0,2,11.993577,1.99048028571429
2005-09-08,10.5659547051147,3,493.159795108284,0,3,11.9731301428571,2.08622271428572
2005-09-09,10.446695458971,2,497.154498273232,0,2,11.8038404285714,2.12376857142857
2005-09-10,10.3564418169607,0,501.046048527959,0,0,11.541847,2.08553242857143
2005-09-11,10.2965951965583,0,504.648458671865,0,0,11.2835854285714,1.997523
2005-09-12,10.2672039515575,0,507.84988692585,0,0,10.9518418571428,1.88308157142857
2005-09-13,10.2669091328069,5,510.618602515513,0,5,10.260453,1.960394
2005-09-14,10.2930101638746,3,512.994785284007,0,3,9.3695664285714,1.87487642857143
2005-09-15,10.3416473835908,0,515.068583980614,0,0,8.8186064285714,1.68509971428571
2005-09-16,10.4080814510584,0,516.947445158997,0,0,8.43410671428569,1.50981471428571
2005-09-17,10.4870398698188,0,518.720374077098,0,0,8.20999871428569,1.38749585714286
2005-09-18,10.5730952811728,0,520.426244999616,0,0,8.03082128571426,1.37080914285714
2005-09-19,10.6610335353665,0,522.030962456472,0,0,7.99130985714283,1.37684714285714
2005-09-20,10.7461625363502,0,523.417641649734,0,0,8.7171094285714,1.29010471428571
2005-09-21,10.8245227062354,9,524.393058632905,0,9,9.43426385714283,1.427845
2005-09-22,10.89297591167,0,524.709728020105,0,0,9.55136414285711,1.43584814285714
2005-09-23,10.9491719538231,0,524.099418939185,0,0,9.59385328571426,1.44837285714286
2005-09-24,10.9914105014206,0,522.311244395085,0,0,9.60442099999997,1.44492228571429
2005-09-25,11.0184319458729,0,519.148123655965,0,0,9.57668928571425,1.416046
2005-09-26,11.0291867403576,0,514.497208559329,0,0,9.57537257142854,1.42818914285714
2005-09-27,11.0226499393226,13,508.350077791069,0,13,9.15028457142854,1.60015242857143
2005-09-28,10.9977355122183,5,500.808528724587,0,5,8.53280485714282,1.48887542857143
2005-09-29,10.9533435201963,3,492.075768651863,0,3,8.19704171428568,1.514049
2005-09-30,10.8885436189137,0,482.43607062933,0,0,8.10302142857139,1.51181871428571
2005-10-01,10.8028697100113,0,472.22677681329,0,0,7.99178057142854,1.51768428571429
2005-10-02,10.6966744385452,0,461.806363411335,0,0,7.94043257142854,1.54460085714286
2005-10-03,10.5714684625342,0,451.521633027754,0,0,7.89121214285711,1.54880214285714
2005-10-04,10.430150692601,0,441.677693020111,0,0,7.79741842857139,1.33517514285714
2005-10-05,10.2770555987721,4,432.515284395772,0,4,7.40334499999997,1.31277328571429
2005-10-06,10.1177751408938,0,424.196985533417,0,0,6.96003357142854,1.22581485714286
2005-10-07,9.95875307379585,0,416.801807243655,0,0,6.45753114285711,1.21212614285714
2005-10-08,9.80668873045227,0,410.32802263253,0,0,6.27455199999997,1.15656657142857
2005-10-09,9.6678244772518,32,404.703617280116,0,32,5.39614257142854,1.52290342857143
2005-10-10,9.54722282322866,17,399.803453822609,0,17,4.13512999999997,1.68378628571429
2005-10-11,9.4481541203987,3,395.470778470936,0,3,3.01656057142854,1.71411528571429
2005-10-12,9.37168844658669,0,391.539534079326,0,0,2.68983928571425,1.51952271428571
2005-10-13,9.31654895806463,0,387.855433136379,0,0,2.56229771428568,1.45754214285714
2005-10-14,9.27924044063768,0,384.294119849069,0,0,2.21761471428568,1.35074228571429
2005-10-15,9.25442433807713,0,380.77386789241,0,0,1.66908299999997,1.35664285714286
2005-10-16,9.23547273605554,0,377.261084155382,0,0,2.02406785714282,0.910714
2005-10-17,9.21510246903083,0,373.767628197405,0,0,2.81673142857139,0.725508285714286
2005-10-18,9.18598400633678,0,370.341155852566,0,0,3.70620542857139,0.721563714285714
2005-10-19,9.14125044014033,5,367.0502027737,0,5,4.02907271428568,0.978964285714286
2005-10-20,9.07486388391501,0,363.965968504382,0,0,4.32634871428568,1.02458742857143
2005-10-21,8.9818320515933,0,361.143633162711,0,0,4.5951214285714,1.08652814285714
2005-10-22,8.85830270389459,0,358.607099048177,0,0,4.56496571428568,1.01546971428571
2005-10-23,8.70158896204743,0,356.33999147586,0,0,4.0772774285714,0.966707
2005-10-24,8.51019041494853,0,354.284588557355,0,0,3.6128914285714,0.881200428571429
2005-10-25,8.28386088262196,0,352.347552534776,0,0,3.17609328571425,0.807055285714286
2005-10-26,8.02373701067168,0,350.412077988474,0,0,3.2346304285714,0.588135428571428
2005-10-27,7.73251178636893,0,348.354600132777,0,0,3.19607799999997,0.586562714285714
2005-10-28,7.41460820962051,0,346.062972442593,0,0,3.28800128571425,0.604738571428571
2005-10-29,7.07627867070222,0,343.452014249934,0,0,3.26629899999997,0.656836
2005-10-30,6.72554621325424,4,340.473680045509,0,4,3.11822328571425,0.828486857142857
2005-10-31,6.37192036513613,12,337.120785817243,0,12,2.73445171428568,1.03067442857143
2005-11-01,6.02586465195044,0,333.426184182252,0,0,2.28168857142854,0.961378142857143
2005-11-02,5.69804177604247,0,329.457073019525,0,0,1.98554599999997,0.899923142857143
2005-11-03,5.39840250216046,0,325.30559608216,0,0,1.72841371428568,0.872366285714286
2005-11-04,5.13521917631799,0,321.077710609617,0,0,1.27085928571425,0.826014857142857
2005-11-05,4.91420203155569,10,316.88307075995,0,10,0.837435571428539,1.018028
2005-11-06,4.73784355881743,6,312.827216897865,0,6,0.72052714285711,0.960215428571428
2005-11-07,4.60510597602836,0,309.005705487498,0,0,0.712670999999967,0.722669428571428
2005-11-08,4.51150304234265,0,305.49758508577,0,0,0.738863857142824,0.692106285714285
