"Date","AirT","Precip","SR","sn","P","SoilT","CLM_ET"
2005-04-01,-7.77042728794969,5,428.72136609746,5,0,-0.216986142857127,0.475739714285717
2005-04-02,-7.84915936387044,2,429.63393824002,2,0,-0.211553999999984,0.550354142857146
2005-04-03,-7.83679206793082,0,434.860903195098,0,0,-0.200859857142841,0.554223428571431
2005-04-04,-7.73561186240421,5,444.411400011901,5,0,-0.16906928571427,0.675429571428574
2005-04-05,-7.55681306258441,5,457.669114059619,5,0,-0.138446999999984,0.876972428571431
2005-04-06,-7.31802225263277,3,473.583245076457,3,0,-0.11128628571427,0.930831000000003
2005-04-07,-7.04008746355679,4,490.773415838639,4,0,-0.0850192857142696,0.987863714285717
2005-04-08,-6.74283674319368,0,507.77566490153,0,0,-0.057448857142841,0.980208000000003
2005-04-09,-6.44161021343142,3,523.213422978522,3,0,-0.0278555714285553,1.12142285714286
2005-04-10,-6.14599571607063,3,535.955923127269,3,0,-0.00330628571426962,1.28494985714286
2005-04-11,-5.85907657523645,0,545.408746355686,0,0,-5.99999998390132e-06,1.23435357142857
2005-04-12,-5.57780346624275,0,551.496305110967,0,0,-3.21428571267585e-05,1.08846214285715
2005-04-13,-5.29479851082451,0,554.515808889154,0,0,-3.21428571267585e-05,0.919725000000003
2005-04-14,-5.00128772875242,0,555.06853096924,0,0,-3.21428571267585e-05,0.845522428571431
2005-04-15,-4.69059660515596,0,553.869221157852,0,0,-3.21428571267585e-05,0.880085000000003
2005-04-16,-4.36039830342794,0,551.702314511811,0,0,-3.21428571267585e-05,0.840262714285717
2005-04-17,-4.01281353857656,0,549.44078062712,0,0,-3.21428571267585e-05,0.801997428571431
2005-04-18,-3.65438082771629,0,547.882572737551,0,0,-0.00054657142855533,0.774358428571431
2005-04-19,-3.29552099890346,0,547.644386267627,0,0,-0.000991285714269616,0.859232428571431
2005-04-20,-2.94892009281841,10,549.187743202238,10,0,-0.0024909999999839,1.14359814285715
2005-04-21,-2.62642266402599,6,552.810043434284,6,0,-0.00317985714284104,1.26500071428572
2005-04-22,-2.33559358770575,0,558.727768191825,0,0,-0.00343271428569819,1.25206257142857
2005-04-23,-2.07777796666349,0,566.971761765931,0,0,-0.00354171428569819,1.18577442857143
2005-04-24,-1.84873649584776,3,577.139525197835,3,0,-0.00354614285712676,1.18346671428572
2005-04-25,-1.6401010633324,0,588.432153269471,0,0,-0.00317128571426962,1.210617
2005-04-26,-1.44087072563297,0,599.850252870828,0,0,-0.00280942857141247,1.22904371428572
2005-04-27,-1.23923917755351,14,610.315035401916,14,14,-0.00135328571426962,1.20475642857143
2005-04-28,-1.0257290754702,19,618.7905515559,19,19,-0.00069057142855533,1.30634185714286
2005-04-29,-0.796538857108801,5,624.296067114893,5,5,-0.000437714285698187,1.35465842857143
2005-04-30,-0.555648581798344,5,626.030963289106,5,5,-0.000328714285698187,1.38009471428572
2005-05-01,-0.314252564832623,0,623.733444398168,0,0,-0.000324285714269616,1.30232757142857
2005-05-02,-0.0885090396007898,5,617.736324150652,5,5,-0.000184714285698187,1.35292514285715
2005-05-03,0.102833428248491,3,608.820800856786,3,3,-7.57142856981873e-05,1.31815885714286
2005-05-04,0.240450407568332,0,598.038245968942,0,0,-3.21428571267587e-05,1.11314514285715
2005-05-05,0.30708293313166,3,586.5100969834,3,0,-5.99999998390155e-06,1.00601157142857
2005-05-06,0.290363708998858,7,575.384256559767,7,0,-6.69999999839016e-05,1.11275785714286
2005-05-07,0.185228943722485,17,565.808817754508,17,0,-0.000189142857126759,1.32587228571429
2005-05-08,-0.00530603745032546,21,558.562884512406,21,0,-0.000324285714269616,1.69537257142857
2005-05-09,-0.270939404499769,7,553.945760694949,7,0,-0.000350428571412473,1.80148
2005-05-10,-0.595196304260923,9,551.824358898079,9,0,-0.000350428571412473,1.83448342857143
2005-05-11,-0.956140723678003,34,551.704599274112,34,0,-0.000354857142841044,2.12348314285715
2005-05-12,-1.32753359569561,12,552.878395906468,12,0,-0.000376714285698187,2.27805242857143
2005-05-13,-1.68067726882501,0,554.446694829536,0,0,-0.00033757142855533,2.18661328571429
2005-05-14,-1.98695271528014,0,555.318712441245,0,0,-0.000215428571412473,1.902904
2005-05-15,-2.22033336449943,0,554.610055334088,0,0,-8.02857142696158e-05,1.579953
2005-05-16,-2.35944631913568,0,551.769714999703,0,0,-5.41428571267587e-05,1.435942
2005-05-17,-2.38969307006429,0,546.587874100078,0,0,-5.41428571267587e-05,1.47156014285715
2005-05-18,-2.30523421363542,0,539.32556672815,0,0,-4.97142856981873e-05,1.28394628571429
2005-05-19,-2.10988406191292,0,530.703444993158,0,0,-2.78571428410444e-05,1.10430185714286
2005-05-20,-1.8165114025618,0,521.880264175642,0,0,-5.99999998390157e-06,1.01903414285715
2005-05-21,-1.44519290431702,0,514.326649610282,0,0,-5.99999998390157e-06,1.12223928571429
2005-05-22,-1.02056966060054,0,509.399940500982,0,0,-5.99999998390157e-06,1.23485942857143
2005-05-23,-0.568615117850499,0,508.230142202654,0,0,-5.99999998390157e-06,1.37758528571429
2005-05-24,-0.112455269487997,0,511.712881537455,0,0,-5.99999998390157e-06,1.40006428571429
2005-05-25,0.33108016217738,0,520.215243648481,0,0,-5.99999998390157e-06,1.435012
2005-05-26,0.753100323844713,0,533.474290474208,0,0,-5.99999998390157e-06,1.44921457142857
2005-05-27,1.15233661144597,0,550.622002736956,0,0,-5.99999998390157e-06,1.555957
2005-05-28,1.53387194111303,0,570.418516094485,0,0,-5.99999998390157e-06,1.53061
2005-05-29,1.90727927989194,8,591.571226274767,0,8,-5.99999998390157e-06,1.57232757142857
2005-05-30,2.28398243928981,15,612.785815434046,0,15,-5.99999998390157e-06,1.69244785714286
2005-05-31,2.6729190218362,5,632.711037067889,0,5,-5.99999998390157e-06,1.75928857142857
2005-06-01,3.07714472711206,4,650.236687094663,0,4,-5.99999998390157e-06,1.68581657142857
2005-06-02,3.49244999957506,7,664.606889986316,0,7,-5.99999998390157e-06,1.73918485714286
2005-06-03,3.90801451776051,8,675.409626941156,0,8,-5.99999998390157e-06,1.77790528571429
2005-06-04,4.30755042541804,28,682.351686797168,0,28,-5.99999998390157e-06,2.188436
2005-06-05,4.67082380640725,10,685.168037127388,0,10,-5.99999998390157e-06,2.21014228571429
2005-06-06,4.97585402340867,0,683.697792586423,0,0,-5.99999998390157e-06,1.97544171428572
2005-06-07,5.20307014934259,0,678.038436365801,0,0,-5.99999998390157e-06,1.76257028571429
2005-06-08,5.33876403539347,0,668.422823823407,0,0,-5.99999998390157e-06,1.78377557142857
2005-06-09,5.3769581551905,0,655.226607960969,0,0,-5.99999998390157e-06,1.72459214285715
2005-06-10,5.31945447900115,4,638.999845302553,0,4,-5.99999998390157e-06,1.73714428571429
2005-06-11,5.17571760065965,5,620.699851252455,0,5,-5.99999998390157e-06,1.44610257142857
2005-06-12,4.96217987403214,5,601.60495031832,0,5,-5.99999998390157e-06,1.39733485714286
2005-06-13,4.70058394036504,0,583.116272981497,0,0,-5.99999998390157e-06,1.31082257142857
2005-06-14,4.41458065941918,9,566.529850657465,9,9,-5.99999998390157e-06,1.49065614285714
2005-06-15,4.12674353373175,0,552.95817219016,0,0,-5.99999998390157e-06,1.44141057142857
2005-06-16,3.85634812025607,3,543.186624620694,3,3,-5.99999998390157e-06,1.48341028571429
2005-06-17,3.61847104522781,0,537.635413815673,0,0,-5.99999998390157e-06,1.47365714285715
2005-06-18,3.42294664638039,0,536.093008865354,0,0,-5.99999998390157e-06,1.54782928571429
2005-06-19,3.27419485078502,0,537.886737668829,0,0,-5.99999998390157e-06,1.60524985714286
2005-06-20,3.17243027990044,0,542.120402213364,0,0,-5.99999998390157e-06,1.85031328571429
2005-06-21,3.11606133498803,0,547.911893853752,0,0,-5.99999998390157e-06,1.92874614285715
2005-06-22,3.10368128925879,5,554.529327066104,0,5,-5.99999998390157e-06,2.24237985714286
2005-06-23,3.1357810096134,0,561.544118522045,0,0,-5.99999998390157e-06,2.30312457142857
2005-06-24,3.21547356968616,0,568.774248824895,0,0,-5.99999998390157e-06,2.38634128571429
2005-06-25,3.34928261183696,0,576.468185874933,0,0,0.0787118571428732,2.37391657142857
2005-06-26,3.54664510535582,0,585.047468316773,0,0,0.685383857142873,2.398465
2005-06-27,3.81774600719094,0,594.905456059975,0,0,1.65669300000002,2.55523385714286
2005-06-28,4.17065593417715,4,606.202463259356,0,4,2.74741300000002,2.691816
2005-06-29,4.60883007930375,3,618.808639257452,0,3,3.71230471428573,2.68686571428572
2005-06-30,5.12898324677649,0,632.224001903969,0,0,4.77790000000002,2.86373142857143
2005-07-01,5.71995299577563,0,645.721615993336,0,0,5.97953400000002,2.95737285714286
2005-07-02,6.36209615041358,0,658.315225798774,0,0,7.29556100000002,3.16357771428572
2005-07-03,7.02839378150266,0,669.057606949485,0,0,8.03763957142859,3.37197642857143
2005-07-04,7.68732415915143,0,677.171559469269,0,0,8.31865414285716,3.37283414285714
2005-07-05,8.30636681994753,0,682.234783126079,0,0,8.59834785714287,3.42484957142857
2005-07-06,8.85572975545909,2,684.197203546142,0,2,9.06367557142859,3.50652714285714
2005-07-07,9.31173235641618,0,683.402677455822,0,0,9.59222700000002,3.65369585714286
2005-07-08,9.65942336951446,0,680.484464806331,0,0,10.1829471428572,3.92966728571429
2005-07-09,9.8942744944709,0,676.331338132921,0,0,10.7525708571429,4.07623028571429
2005-07-10,10.0223270066044,0,671.873957279705,0,0,11.3499742857143,4.10896085714286
2005-07-11,10.0589954015759,0,668.033271851015,0,0,12.047471,4.18809628571429
2005-07-12,10.0272101760321,0,665.546117689058,0,0,12.7097111428572,4.25077942857143
2005-07-13,9.95449812578098,0,664.869256857262,0,0,13.4034847142857,4.38708542857143
2005-07-14,9.86991177145582,0,666.192134229785,0,0,13.9232994285714,4.41580071428572
2005-07-15,9.80108415711146,0,669.450205271613,0,0,14.2655017142857,4.31512628571429
2005-07-16,9.77195301277534,0,674.346450883561,0,0,14.396348,4.22839771428572
2005-07-17,9.80123290465712,0,680.442387100613,0,0,14.4308284285714,4.10390442857143
2005-07-18,9.90127200401198,0,687.157493901351,0,0,14.3438358571429,3.94582228571429
2005-07-19,10.0772212258498,0,693.886690069614,0,0,14.2513937142857,3.85566342857143
2005-07-20,10.3274847215021,0,700.149223537812,0,0,14.2705587142857,3.78217971428572
2005-07-21,10.6446761128442,0,705.561444636164,0,0,14.4134332857143,3.683152
2005-07-22,11.0169997195047,0,709.878122210984,0,0,14.574104,3.61183257142857
2005-07-23,11.4294384142662,0,712.986922115786,0,0,14.7397272857143,3.44020057142857
2005-07-24,11.8649606031501,4,714.866139108705,0,4,14.6485058571429,3.50054414285715
2005-07-25,12.306145823594,3,715.570797881835,0,3,14.2790992857143,3.542055
2005-07-26,12.736893216262,0,715.204664723032,0,0,13.6605515714286,3.31680971428572
2005-07-27,13.1433310100384,4,713.825620277266,0,4,12.7758862857143,3.06710471428572
2005-07-28,13.5143243886476,0,711.469459153924,0,0,12.0129598571429,2.84243571428572
2005-07-29,13.8414032418466,0,708.097530790742,0,0,11.5490447142857,2.64309371428572
2005-07-30,14.1186856666866,3,703.589313976319,0,3,11.0974194285714,2.77394942857143
2005-07-31,14.3425252233339,0,697.82752424585,0,0,11.0470785714286,2.75638114285715
2005-08-01,14.5106566991645,0,690.783792467424,0,0,11.4209712857143,2.70465128571429
2005-08-02,14.62148424551,0,682.491818884989,0,0,11.945333,2.76008742857143
2005-08-03,14.6739113804623,0,673.085262093176,0,0,12.4669742857143,2.71914042857143
2005-08-04,14.6674408622258,0,662.770131492831,0,0,12.5747101428572,2.584013
2005-08-05,14.6027781791601,7,651.851062057476,0,7,12.1061737142857,2.66671885714286
2005-08-06,14.4823542911542,0,640.782721485096,0,0,11.760754,2.46184085714286
2005-08-07,14.3109716189683,0,630.02491818885,0,0,11.5836778571429,2.14919228571429
2005-08-08,14.0965052826629,0,619.910465877313,0,0,11.4473034285714,2.08359842857143
2005-08-09,13.8497564790181,0,610.69449634081,0,0,11.3960295714286,2.09165228571429
2005-08-10,13.5834728726976,6,602.521520794907,0,6,11.1257484285714,2.27271014285715
2005-08-11,13.3111182415491,0,595.474933063604,0,0,10.9889991428572,2.42660771428572
2005-08-12,13.0453935010073,5,589.596239662045,0,5,11.0485694285714,2.43471214285715
2005-08-13,12.7969426004471,0,584.762825013387,0,0,10.8281627142857,2.32249871428572
2005-08-14,12.5731221684843,5,580.802951151306,0,5,10.2387854285714,2.47313471428572
2005-08-15,12.377045278753,0,577.584673052895,0,0,9.89342671428573,2.45654285714286
2005-08-16,12.2077705717856,0,574.956434818825,0,0,9.39524471428573,2.237188
2005-08-17,12.0614178616053,0,572.790289760219,0,0,9.0120222857143,1.99631271428572
2005-08-18,11.9322773674235,0,570.921354197656,0,0,8.87634114285716,1.922903
2005-08-19,11.8137043238787,0,569.121723091569,0,0,8.90450014285716,1.75707528571429
2005-08-20,11.6989179678536,0,567.256405069316,0,0,9.29386085714287,1.79783085714286
2005-08-21,11.58184727452,0,565.285416790623,0,0,10.0105357142857,1.78778357142857
2005-08-22,11.4578236959091,0,563.241125721425,0,0,10.3599271428572,1.73224128571429
2005-08-23,11.3236342850343,0,561.264806330695,0,0,10.748695,1.83011014285715
2005-08-24,11.1771498270279,0,559.578461355388,0,0,11.2700355714286,1.79878614285715
2005-08-25,11.0173524636844,0,558.515094900934,0,0,11.5168485714286,1.692693
2005-08-26,10.8449434334334,0,558.484441006724,0,0,11.6802877142857,1.60879171428572
2005-08-27,10.6627255650282,0,559.84387457607,0,0,11.6965318571429,1.47618014285715
2005-08-28,10.4755310287381,0,562.805116915571,0,0,11.5399461428572,1.30704542857143
2005-08-29,10.290049214188,0,567.450609864938,0,0,11.4957087142857,1.20740828571429
2005-08-30,10.1145568598119,0,573.735419765574,0,0,11.4401754285714,1.11885585714286
2005-08-31,9.9583783117579,0,581.449158088892,0,0,11.1993525714286,1.02704557142857
2005-09-01,9.83079754184061,0,590.239590646755,0,0,11.0258035714286,0.966400714285717
2005-09-02,9.7393496757304,0,599.703456892962,0,0,11.0053828571429,0.933140000000003
2005-09-03,9.68863101258833,0,609.470244540966,0,0,11.1272438571429,0.940719571428574
2005-09-04,9.6798506574642,0,619.276253941811,0,0,11.256948,0.928702428571431
2005-09-05,9.71043952774784,0,628.919854822396,0,0,11.2722548571429,0.898929714285717
2005-09-06,9.77409072750304,0,638.224930088654,0,0,11.3314501428572,0.886680142857146
2005-09-07,9.86157553400374,0,647.115130600346,0,0,11.5982871428572,0.912360000000003
2005-09-08,9.96209275046967,0,655.542666745999,0,0,11.9118115714286,0.93031885714286
2005-09-09,10.0650834261235,0,663.391777235676,0,0,11.9382704285714,0.89280885714286
2005-09-10,10.1614654608199,2,670.427321949188,0,2,11.5027148571429,0.89233285714286
2005-09-11,10.2442455949477,0,676.317819955971,0,0,11.0609031428572,0.887317428571431
2005-09-12,10.3092843968075,0,680.694472541203,0,0,10.4657754285714,0.841409428571431
2005-09-13,10.3556213822472,0,683.216278931398,0,0,9.60895085714287,0.776229714285717
2005-09-14,10.384731276934,0,683.56032605462,0,0,8.75310271428573,0.716587571428574
2005-09-15,10.3991512890038,0,681.518319747724,0,0,7.95015471428572,0.651594571428574
2005-09-16,10.4008746355686,0,677.097114297614,0,0,7.42381785714287,0.622728000000003
2005-09-17,10.3903709338796,0,670.560028559529,0,0,7.13701785714287,0.514531285714288
2005-09-18,10.3659232122671,0,662.338311417862,0,0,6.79553914285715,0.442249714285717
2005-09-19,10.3229054220606,0,652.983732968406,0,0,6.73082871428572,0.427088142857145
2005-09-20,10.2537250635365,0,643.11755816029,0,0,7.18234500000001,0.448392142857145
2005-09-21,10.1490599155114,14,633.362003926935,0,14,7.45670671428572,0.768600000000003
2005-09-22,9.99994050098178,0,624.247325519129,0,0,7.24686785714287,0.861611714285717
2005-09-23,9.79985592737725,0,616.101195930268,0,0,6.96322442857144,0.928110428571431
2005-09-24,9.54614361363043,0,608.997679538288,0,0,6.89347442857144,1.00754428571429
2005-09-25,9.241319518228,0,602.825584577855,0,0,6.69479200000001,1.059943
2005-09-26,8.89404712322252,0,597.308645207355,0,0,6.48354500000001,1.13579257142857
2005-09-27,8.51883993914106,0,592.006473493188,0,0,6.21258371428573,1.18274985714286
2005-09-28,8.1342467849281,0,586.418516094485,0,0,5.81181814285716,0.87089585714286
2005-09-29,7.7601700821937,0,580.079062295473,0,0,5.94669714285715,0.82044285714286
2005-09-30,7.41526702309417,0,572.643684179212,0,0,6.14496114285716,0.775770285714289
2005-10-01,7.11489472923702,0,563.964062592968,0,0,6.29270100000001,0.74637385714286
2005-10-02,6.8689895366727,0,554.083608020468,0,0,6.7057432857143,0.747331285714289
2005-10-03,6.68058377036784,0,543.233271851015,0,0,7.13784614285716,0.723820142857146
2005-10-04,6.54595661671588,16,531.871339322902,0,16,6.61567300000001,0.965082714285717
2005-10-05,6.45633622045242,9,520.562527518296,0,9,5.95278771428573,1.20323528571429
2005-10-06,6.39994815085556,3,509.852704230381,0,3,5.12103542857144,1.26948042857143
2005-10-07,6.36387262110181,4,500.222240733028,0,4,4.12255257142858,1.36277985714286
2005-10-08,6.33568283623326,0,491.988528589279,0,0,3.03153614285716,1.29992871428572
2005-10-09,6.30487934449087,8,485.254572499554,0,8,1.84675214285715,1.47096342857143
2005-10-10,6.26359977560376,9,479.902516808473,0,9,0.575468142857155,1.62528314285715
2005-10-11,6.20611309913392,7,475.517677158327,0,7,0.0340601428571547,1.42603914285715
2005-10-12,6.12728327482602,0,471.50201701672,0,0,-0.00198114285713103,1.16603785714286
2005-10-13,6.02160239356056,0,467.215041351818,0,0,-0.00832442857141674,1.04924142857143
2005-10-14,5.88264243639985,0,462.014541560065,0,0,-0.0181074285714167,0.890300000000003
2005-10-15,5.70268765565373,0,455.342845243054,0,0,-0.0535775714285596,0.902710571428574
2005-10-16,5.47335293967655,0,446.82429939906,0,0,-0.0614292857142739,0.660906000000003
2005-10-17,5.18737515830994,0,436.336288451241,0,0,-0.0366445714285596,0.466772571428574
2005-10-18,4.84092724970043,0,424.147843160588,0,0,0.044806857142869,0.370664142857145
2005-10-19,4.4359110574676,4,410.834723627061,4,4,0.0795881428571547,0.539079285714288
2005-10-20,3.98098368876919,0,397.160611649908,0,0,0.116667000000012,0.572941428571431
2005-10-21,3.49187413407684,0,383.997905634557,0,0,0.164719142857155,0.624793000000003
2005-10-22,2.99131314333319,0,372.277455821979,0,0,0.256895285714298,0.601150000000003
2005-10-23,2.50718025652582,0,362.858713631225,0,0,0.34977342857144,0.607245714285717
2005-10-24,2.06867674183381,0,356.369798298329,0,0,0.521508857142869,0.59680885714286
2005-10-25,1.70203529141775,0,353.002820253466,0,0,0.814495000000012,0.617479000000003
2005-10-26,1.42708395311483,0,352.591943832927,0,0,1.18434185714287,0.490687285714288
2005-10-27,1.25508291613194,0,354.713536026656,0,0,1.50174642857144,0.514701714285717
2005-10-28,1.18748565648672,0,358.800214196466,0,0,1.78661485714287,0.543720142857146
2005-10-29,1.21515482494544,0,364.1703575891,0,0,1.79793685714287,0.596212714285717
2005-10-30,1.31947360368559,0,370.119878622003,0,0,1.7060962857143,0.572559428571431
2005-10-31,1.47562665216029,5,376.047313619326,5,5,1.41888671428573,0.648994714285717
2005-11-01,1.65671403921841,0,381.630891890284,0,0,0.986444000000012,0.601061571428574
2005-11-02,1.83690469107265,0,386.707824120903,0,0,0.53041985714287,0.547118714285717
